step,time_s,phase_sin,phase_cos,cycle_time,smoothed_speed,active_stage,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_vel_x,base_vel_y,base_vel_z,base_height,base_pos_x,base_pos_y,base_yaw,foot_z_l,foot_z_r,foot_force_l,foot_force_r,command_x,clip_count,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,action_lumbar_yaw_joint,pos_lumbar_yaw_joint,vel_lumbar_yaw_joint,effort_lumbar_yaw_joint,pos_des_raw_lumbar_yaw_joint,action_lumbar_roll_joint,pos_lumbar_roll_joint,vel_lumbar_roll_joint,effort_lumbar_roll_joint,pos_des_raw_lumbar_roll_joint,action_lumbar_pitch_joint,pos_lumbar_pitch_joint,vel_lumbar_pitch_joint,effort_lumbar_pitch_joint,pos_des_raw_lumbar_pitch_joint,action_left_shoulder_pitch_joint,pos_left_shoulder_pitch_joint,vel_left_shoulder_pitch_joint,effort_left_shoulder_pitch_joint,pos_des_raw_left_shoulder_pitch_joint,action_left_shoulder_roll_joint,pos_left_shoulder_roll_joint,vel_left_shoulder_roll_joint,effort_left_shoulder_roll_joint,pos_des_raw_left_shoulder_roll_joint,action_left_shoulder_yaw_joint,pos_left_shoulder_yaw_joint,vel_left_shoulder_yaw_joint,effort_left_shoulder_yaw_joint,pos_des_raw_left_shoulder_yaw_joint,action_left_elbow_pitch_joint,pos_left_elbow_pitch_joint,vel_left_elbow_pitch_joint,effort_left_elbow_pitch_joint,pos_des_raw_left_elbow_pitch_joint,action_left_elbow_yaw_joint,pos_left_elbow_yaw_joint,vel_left_elbow_yaw_joint,effort_left_elbow_yaw_joint,pos_des_raw_left_elbow_yaw_joint,action_left_wrist_pitch_joint,pos_left_wrist_pitch_joint,vel_left_wrist_pitch_joint,effort_left_wrist_pitch_joint,pos_des_raw_left_wrist_pitch_joint,action_left_wrist_roll_joint,pos_left_wrist_roll_joint,vel_left_wrist_roll_joint,effort_left_wrist_roll_joint,pos_des_raw_left_wrist_roll_joint,action_right_shoulder_pitch_joint,pos_right_shoulder_pitch_joint,vel_right_shoulder_pitch_joint,effort_right_shoulder_pitch_joint,pos_des_raw_right_shoulder_pitch_joint,action_right_shoulder_roll_joint,pos_right_shoulder_roll_joint,vel_right_shoulder_roll_joint,effort_right_shoulder_roll_joint,pos_des_raw_right_shoulder_roll_joint,action_right_shoulder_yaw_joint,pos_right_shoulder_yaw_joint,vel_right_shoulder_yaw_joint,effort_right_shoulder_yaw_joint,pos_des_raw_right_shoulder_yaw_joint,action_right_elbow_pitch_joint,pos_right_elbow_pitch_joint,vel_right_elbow_pitch_joint,effort_right_elbow_pitch_joint,pos_des_raw_right_elbow_pitch_joint,action_right_elbow_yaw_joint,pos_right_elbow_yaw_joint,vel_right_elbow_yaw_joint,effort_right_elbow_yaw_joint,pos_des_raw_right_elbow_yaw_joint,action_right_wrist_pitch_joint,pos_right_wrist_pitch_joint,vel_right_wrist_pitch_joint,effort_right_wrist_pitch_joint,pos_des_raw_right_wrist_pitch_joint,action_right_wrist_roll_joint,pos_right_wrist_roll_joint,vel_right_wrist_roll_joint,effort_right_wrist_roll_joint,pos_des_raw_right_wrist_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint
0,0.0,0.0,1.0,0.7,0.0,0,0.0,0.0,0.0,-0.0018777782810324316,-0.0004184736220507801,-0.00038026709808036685,-0.13807876408100128,-0.0429459810256958,-0.045793939381837845,-0.020610051229596138,-0.005030300933867693,-0.19680951535701752,0.697923481464386,-0.00027869269251823425,-4.557706415653229e-05,-0.00038026709808036685,0.12468366324901581,0.13389849662780762,0.0,0.0,0.0,2,-0.7611790299415588,0.31259584426879883,0.09394016116857529,-4.3291707038879395,0.17164628207683563,-0.5502237677574158,0.023526031523942947,-0.28756392002105713,-3.852128028869629,-0.11506713926792145,0.9169902801513672,-0.2782745957374573,0.8817402124404907,3.363905191421509,-0.0349029004573822,-0.9650421738624573,0.42415744066238403,-0.09858211874961853,-29.19049644470215,0.20048734545707703,0.11072593182325363,-0.2587239742279053,0.6214154362678528,1.217473030090332,-0.17678222060203552,0.08574490249156952,0.08475472033023834,-0.3522118628025055,-0.3347245454788208,0.025723472237586975,-0.1353481411933899,0.0021622548811137676,0.013646528124809265,-1.656598448753357,-0.04060444235801697,0.036560069769620895,0.07660787552595139,-0.20868322253227234,-2.32498836517334,0.010968021117150784,-0.13768428564071655,8.752944268053398e-05,0.21506710350513458,-1.0363863706588745,-0.011305289342999458,-0.16315142810344696,-0.0061730979941785336,0.148103728890419,-1.4508670568466187,-0.01894543133676052,-0.5552834272384644,-0.11918383091688156,0.2554223835468292,-5.532766342163086,-0.2265850305557251,0.7640836834907532,0.1430969089269638,1.2333958148956299,6.094707489013672,0.40922510623931885,0.23397615551948547,0.2913953959941864,0.5589396953582764,3.3188774585723877,0.4101928472518921,-0.2855459749698639,0.057137489318847656,-1.2080551385879517,-2.101290464401245,-0.0856637954711914,0.03459116816520691,-0.05838998034596443,0.32075855135917664,0.4656848609447479,0.010377351194620132,-0.006962426006793976,-0.021591871976852417,-0.0900459885597229,-0.6315467357635498,-0.00208872789517045,0.12228613346815109,0.055417511612176895,-0.005052050109952688,1.3949607610702515,0.06668584048748016,0.09847181290388107,0.12163825333118439,-0.10625898092985153,-0.8544191718101501,0.08954153954982758,0.24208930134773254,0.2296595722436905,-0.30946484208106995,1.497678279876709,0.25262680649757385,-0.23994316160678864,-0.30148765444755554,-0.3950086534023285,-3.1700961589813232,-0.4119829535484314,-0.07328271120786667,-0.012048189528286457,-0.06615837663412094,-0.6500266790390015,-0.02198481373488903,-0.34747177362442017,-0.040794674307107925,0.002333830576390028,0.04317687824368477,-0.10424153506755829,-0.04822450876235962,0.06172771006822586,-0.0371316634118557,-0.019030246883630753,-0.014467353001236916,0.03731945902109146,-0.3802427351474762,0.07186264544725418,-0.7084572911262512,-0.388804167509079,0.2576252222061157,0.023415563628077507,-0.08361884951591492,0.6916713714599609,0.027287568897008896,-0.6713955998420715,0.355627179145813,-0.7081294655799866,-5.924593925476074,0.10858131945133209,-0.24070362746715546,0.5303589105606079,-0.33634257316589355,-8.943902015686035,0.41778892278671265,-0.31244322657585144,0.24063150584697723,-0.5096641778945923,-2.1540353298187256,0.11626702547073364,0.3905314803123474,0.080417200922966,-0.37626081705093384,2.135004758834839,0.11715944856405258
1,0.01,0.0,1.0,0.7,0.0,0,0.0,0.0,0.0,-0.0033879620785989407,-0.0006209680107009262,-0.0006825499585829675,-0.17954348027706146,0.030965032055974007,-0.016840199008584023,-0.018598459661006927,-0.019767984747886658,-0.2957349419593811,0.695437490940094,-0.0004824809730052948,-0.00018139928579330444,-0.0006825499585829675,0.12169648706912994,0.131149023771286,0.0,0.0,0.0,2,-0.9771480560302734,0.31197839975357056,-0.15627776086330414,-4.65443754196167,0.10685557126998901,-0.7618108987808228,0.01926717907190323,-0.5023793578147888,-6.48112154006958,-0.17854328453540802,0.701229453086853,-0.2659391760826111,1.0879647731781006,-0.8262528777122498,-0.0996311604976654,-1.0070692300796509,0.4189966917037964,-0.8448119163513184,-20.497896194458008,0.18787923455238342,-0.001754501834511757,-0.25188544392585754,0.5209456086158752,-0.09858609735965729,-0.21052634716033936,0.1287335455417633,0.081675224006176,-0.19135291874408722,0.0566701702773571,0.03862006589770317,-0.1632339507341385,0.001617137691937387,-0.10658609867095947,-0.946992814540863,-0.048970188945531845,0.14675390720367432,0.07455242425203323,-0.21572183072566986,-0.5640562176704407,0.044026173651218414,-0.34337499737739563,0.00183225073851645,0.07751908898353577,-4.8767547607421875,-0.07301250100135803,-0.23098348081111908,-0.004247654229402542,0.23801608383655548,-2.1603615283966064,-0.039295047521591187,-0.6278554797172546,-0.11697996407747269,0.1455216109752655,-5.975839614868164,-0.2483566552400589,0.7878240942955017,0.1637115180492401,2.4455389976501465,5.113513469696045,0.4163472652435303,0.3627816438674927,0.29843929409980774,0.8057187795639038,3.741100311279297,0.44883450865745544,-0.30275747179985046,0.04334509000182152,-1.2513046264648438,-1.3377013206481934,-0.09082724153995514,0.06207273155450821,-0.05482923239469528,0.35784560441970825,0.5856441855430603,0.018621820956468582,0.06185590475797653,-0.021645132452249527,-0.020427869632840157,-0.5552286505699158,0.01855677179992199,0.16597917675971985,0.05545126646757126,0.014875124208629131,1.6819566488265991,0.07979375123977661,0.07209336012601852,0.12049918621778488,-0.13016963005065918,-0.8561753630638123,0.08162800967693329,0.35305121541023254,0.228675976395607,0.07686574012041092,1.366204857826233,0.2859153747558594,-0.19054676592350006,-0.3066503405570984,-0.5491887331008911,-1.6846400499343872,-0.3971640467643738,-0.14693507552146912,-0.01255721878260374,-0.1424151510000229,-0.017992913722991943,-0.044080525636672974,-0.1438310444355011,-0.04089202359318733,0.0006860884604975581,0.49023717641830444,-0.04314931482076645,-0.24470600485801697,0.0611814484000206,-0.11143296211957932,-0.46792590618133545,-0.07341180741786957,-0.2952989935874939,-0.37941381335258484,0.04929887875914574,-3.974980354309082,-0.48858970403671265,0.012449223548173904,0.023051872849464417,-0.09651146829128265,-2.4469430446624756,-0.04626523330807686,-0.5509681105613708,0.3451050817966461,-1.0984867811203003,-1.225282073020935,0.14470955729484558,0.024798402562737465,0.5255616903305054,-0.5252106189727783,0.2888457775115967,0.49743953347206116,-0.36458030343055725,0.23267267644405365,-0.9187048673629761,-1.2510286569595337,0.1006258949637413,0.34337806701660156,0.08005480468273163,0.016681723296642303,0.3835904002189636,0.10301342606544495
2,0.02,0.0,1.0,0.7,0.0,0,0.0,0.0,0.0,-0.005576635794591472,0.000246891653169619,-0.0008572929073125124,-0.2685715854167938,0.12024716287851334,-0.015533247031271458,-0.017087383195757866,-0.0378095842897892,-0.3982698619365692,0.6919978260993958,-0.000662095844745636,-0.0005389917641878128,-0.0008572929073125124,0.11734415590763092,0.12748780846595764,0.0,0.0,0.0,2,-0.7496188282966614,0.3095027506351471,-0.2742003798484802,-2.5310559272766113,0.17511434853076935,-0.3665456771850586,0.013478601351380348,-0.5637267827987671,-0.2379889190196991,-0.05996370688080788,0.22030310332775116,-0.2580956220626831,0.0873674526810646,-2.40779709815979,-0.2439090609550476,-0.6307838559150696,0.40762779116630554,-1.2612193822860718,-3.1398568153381348,0.30076485872268677,0.33529776334762573,-0.24684415757656097,0.8148752450942993,2.1773271560668945,-0.10941065847873688,0.08392344415187836,0.07977615296840668,-0.28106120228767395,-0.3648051917552948,0.025177033618092537,-0.11872398853302002,0.00028517990722320974,-0.1341760903596878,-0.17030252516269684,-0.035617198795080185,0.06135305389761925,0.07222124189138412,-0.2791751027107239,-1.4205961227416992,0.018405916169285774,-0.2522341310977936,0.0014813609886914492,-0.08924746513366699,-1.5751447677612305,-0.04567024111747742,-0.21961049735546112,-0.0015600526239722967,0.2433551549911499,-2.235565662384033,-0.03588315099477768,-0.4057127833366394,-0.11674216389656067,-0.06454994529485703,-2.1845171451568604,-0.18171383440494537,0.5172455906867981,0.188837930560112,2.280026435852051,1.0031360387802124,0.33517369627952576,0.30221718549728394,0.3076068162918091,0.9553883671760559,2.576612949371338,0.43066516518592834,-0.06229894608259201,0.032789189368486404,-0.5185798406600952,-0.1400907039642334,-0.018689684569835663,0.013632245361804962,-0.05117378383874893,0.34363293647766113,0.35997214913368225,0.0040896739810705185,0.030522383749485016,-0.02134666219353676,-0.016364919021725655,-0.5954470038414001,0.009156715124845505,0.08681858330965042,0.05572068318724632,0.03152823820710182,0.689023494720459,0.05604557693004608,0.11535194516181946,0.11887780576944351,-0.1569952815771103,-0.3596498370170593,0.09460557997226715,0.4106335937976837,0.23058563470840454,0.290218710899353,1.5495671033859253,0.30319008231163025,-0.14298847317695618,-0.31220003962516785,-0.5627233982086182,-1.1846864223480225,-0.3828965425491333,-0.17018935084342957,-0.013899576850235462,-0.14908002316951752,-0.18620099127292633,-0.05105680599808693,-0.11496028304100037,-0.04093186929821968,-0.002576266648247838,0.44810596108436584,-0.03448808565735817,-0.23797108232975006,0.05932629108428955,-0.22330331802368164,-0.37968188524246216,-0.07139132916927338,-0.20340394973754883,-0.37956246733665466,-0.056039948016405106,-1.6970338821411133,-0.46102118492126465,-0.42801252007484436,0.02069932222366333,-0.41142264008522034,-7.451804161071777,-0.17840376496315002,-0.2773289084434509,0.3352610766887665,-0.7275053262710571,0.482209175825119,0.226801335811615,0.10959314554929733,0.5206003189086914,-0.4515474736690521,2.7897844314575195,0.5228779315948486,-0.6693573594093323,0.22180159389972687,-1.4781115055084229,-3.575953245162964,0.009192779660224915,0.3179360032081604,0.07997340708971024,-0.0064548952504992485,0.07954952120780945,0.09538080543279648
3,0.03,0.0,1.0,0.7,0.0,0,0.0,0.0,0.0,-0.008777572525085145,0.0014392737347221011,-0.0014083633432164788,-0.3783814013004303,0.11186321824789047,-0.1023511216044426,-0.021067161113023758,-0.04624558985233307,-0.49929168820381165,0.6875737309455872,-0.0008940622210502625,-0.0010397806763648987,-0.0014083633432164788,0.11182120442390442,0.12300972640514374,0.0,0.0,0.0,2,-0.7721826434135437,0.3065003454685211,-0.3138364255428314,-3.2925949096679688,0.16834519803524017,-0.28591614961624146,0.007365873083472252,-0.6619940996170044,1.2051019668579102,-0.035774845629930496,0.18874183297157288,-0.25848373770713806,-0.08627152442932129,0.06170126050710678,-0.25337743759155273,-0.4240432679653168,0.39469000697135925,-1.2709633111953735,5.252549171447754,0.36278700828552246,0.7635453939437866,-0.23378854990005493,1.8910272121429443,4.171413898468018,0.019063636660575867,0.03827126696705818,0.07662659883499146,-0.3930264711380005,-0.6679739356040955,0.011481380090117455,-0.03490869328379631,-0.0004790608654730022,-0.009346424601972103,0.6610797047615051,-0.010472608730196953,-0.24351559579372406,0.06882889568805695,-0.42290061712265015,-4.12864875793457,-0.07305467873811722,-0.203107088804245,0.0007082732045091689,-0.05475631356239319,-0.23318789899349213,-0.03093213029205799,-0.05005655437707901,0.0002708472602535039,0.14656181633472443,-0.5999897718429565,0.014983032830059528,-0.24493415653705597,-0.11800547689199448,-0.1668742597103119,-0.06379614770412445,-0.1334802508354187,0.2531341314315796,0.20820090174674988,1.4901775121688843,-1.1830230951309204,0.2559402585029602,0.24627573788166046,0.31737926602363586,0.9758623838424683,1.8219882249832153,0.4138827323913574,-0.09533654898405075,0.028662219643592834,-0.3960995674133301,-0.7656747698783875,-0.028600966557860374,-0.06652689725160599,-0.04795331135392189,0.26941826939582825,0.18044611811637878,-0.019958069548010826,0.045025937259197235,-0.021079670637845993,-0.020536361262202263,-0.6882740259170532,0.0135077815502882,0.06913783401250839,0.05609991401433945,0.031191103160381317,0.46057572960853577,0.05074135214090347,0.18723303079605103,0.11755376309156418,-0.08877820521593094,0.3476846516132355,0.11616991460323334,0.3398502767086029,0.2342814952135086,0.39058130979537964,0.29598942399024963,0.2819550931453705,-0.23464633524417877,-0.31812018156051636,-0.6406924724578857,-1.6256431341171265,-0.4103938937187195,-0.1963278353214264,-0.015803847461938858,-0.223314568400383,-0.2966545522212982,-0.05889835208654404,-0.08819723129272461,-0.04095569998025894,0.009425323456525803,0.6463482975959778,-0.026459170505404472,-0.11411488801240921,0.056950170546770096,-0.20036214590072632,-0.021800046786665916,-0.03423446789383888,0.07665494829416275,-0.38040784001350403,-0.07614243775606155,0.3167595863342285,-0.3770035207271576,-0.49923378229141235,0.014717837795615196,-0.762572705745697,-5.937105655670166,-0.19977013766765594,-0.08081811666488647,0.33032655715942383,-0.292793869972229,0.25030726194381714,0.28575456142425537,-0.12537653744220734,0.51663738489151,-0.3957766592502594,-4.461248397827148,0.4523870348930359,-0.8499584794044495,0.2027670443058014,-2.180420160293579,-3.5102667808532715,-0.044987574219703674,0.37595099210739136,0.07998575270175934,-0.0039213355630636215,-0.15138088166713715,0.11278530210256577
4,0.04,0.0,1.0,0.7,0.0,0,0.0,0.0,0.0,-0.013257733670804845,0.002450165410817872,-0.0029087925795465708,-0.49611538648605347,0.11703213304281235,-0.17279557883739471,-0.02028660662472248,-0.04474269226193428,-0.6009184718132019,0.6821544170379639,-0.001165345311164856,-0.0015667490661144257,-0.0029087925795465708,0.1052168756723404,0.11764611303806305,0.0,0.0,0.0,2,-0.6228702664375305,0.30336910486221313,-0.2957738935947418,-0.9768775701522827,0.21313892304897308,-0.12979155778884888,0.00028336947434581816,-0.7402068972587585,3.034980058670044,0.011062532663345337,0.30592265725135803,-0.25946515798568726,-0.02559356391429901,1.1460708379745483,-0.2182231992483139,-0.5368969440460205,0.3828315734863281,-1.1388741731643677,1.1159744262695312,0.32893091440200806,0.9246947765350342,-0.2105879783630371,2.4497673511505127,3.441948175430298,0.06740845739841461,-0.025651078671216965,0.07225915789604187,-0.543730616569519,-0.9411929249763489,-0.007695323787629604,-0.056736599653959274,-2.3560085537610576e-05,0.0718953087925911,-0.4546903371810913,-0.017020979896187782,-0.23766039311885834,0.06345728784799576,-0.6145000457763672,-4.278751850128174,-0.07129812240600586,-0.3309378921985626,0.0003572206187527627,-0.06500789523124695,-3.294772148132324,-0.06928136944770813,-0.14020444452762604,0.0016385389026254416,0.12647467851638794,-1.602356195449829,-0.012061337009072304,-0.35589200258255005,-0.11972399055957794,-0.1937001794576645,-1.359656572341919,-0.16676759719848633,0.2156418412923813,0.21897058188915253,0.7716200947761536,-0.6934205293655396,0.24469256401062012,0.2654517590999603,0.3271671235561371,0.9400286078453064,1.6284935474395752,0.419635534286499,-0.2698926031589508,0.023431414738297462,-0.7544150352478027,-1.2998673915863037,-0.08096778392791748,-0.015348121523857117,-0.04569774866104126,0.20751634240150452,0.30849626660346985,-0.004604436457157135,0.05809371918439865,-0.020900622010231018,-0.02722662314772606,-0.6435250043869019,0.017428116872906685,0.07362865656614304,0.056251589208841324,-0.003968466073274612,0.5297790169715881,0.05208859592676163,0.10164111852645874,0.117271289229393,0.0012872294755652547,-0.6343355178833008,0.09049233794212341,0.398846298456192,0.2380644530057907,0.38138696551322937,0.7836347222328186,0.29965388774871826,-0.2756771743297577,-0.3254536986351013,-0.7834505438804626,-1.532538890838623,-0.4227031469345093,-0.21196049451828003,-0.018330028280615807,-0.258431613445282,-0.3166062533855438,-0.06358814984560013,-0.001509491354227066,-0.04098450392484665,0.0014250065432861447,-0.567708432674408,-0.0004528474237304181,-0.19590172171592712,0.05531424283981323,-0.15510253608226776,-0.1870301216840744,-0.058770518749952316,-0.027033910155296326,-0.380795955657959,-0.025006910786032677,-0.641992449760437,-0.4081101715564728,-0.6538171768188477,0.005568677559494972,-1.0243436098098755,-7.171419620513916,-0.24614515900611877,-0.16498583555221558,0.3285113573074341,-0.15170201659202576,-1.002625584602356,0.26050424575805664,-0.11068856716156006,0.5121629238128662,-0.48032817244529724,-2.351795196533203,0.4567934274673462,-0.8171753883361816,0.17934612929821014,-2.1542019844055176,-2.1861765384674072,-0.035152629017829895,0.34512290358543396,0.0800761729478836,-0.016704818233847618,0.40938106179237366,0.10353687405586243
5,0.05,0.0,1.0,0.7,0.0,0,0.0,0.0,0.0,-0.018549454490516225,0.0038933875907371375,-0.0046864780597388744,-0.5379428267478943,0.16995343565940857,-0.1707431972026825,-0.0185366403311491,-0.039161283522844315,-0.7027620673179626,0.6757506132125854,-0.0014337226748466492,-0.002112685702741146,-0.0046864780597388744,0.09757629036903381,0.11135361343622208,0.0,0.0,0.0,2,-0.5736896991729736,0.3007347881793976,-0.2426331341266632,-0.7544103860855103,0.22789308428764343,0.12019089609384537,-0.006900357082486153,-0.6532949209213257,7.8662309646606445,0.08605727553367615,0.24265994131565094,-0.2599872052669525,-0.14275088906288147,0.9408860206604004,-0.2372020184993744,-0.5520554184913635,0.37179484963417053,-1.0658631324768066,1.2650237083435059,0.32438337802886963,0.8959653973579407,-0.18437135219573975,2.472639322280884,2.3452565670013428,0.05878962576389313,-0.05195010080933571,0.06637117266654968,-0.5994091629981995,-0.9682860970497131,-0.015585030429065228,-0.07817299664020538,0.0006547844386659563,0.059005256742239,-0.8789023756980896,-0.023451900109648705,-0.32773327827453613,0.05675577372312546,-0.6949717402458191,-4.132885932922363,-0.09831998497247696,-0.29608967900276184,-0.000915059179533273,-0.1690249741077423,-1.824120283126831,-0.058826908469200134,-0.19322185218334198,0.002714061178267002,0.09224244952201843,-1.7956459522247314,-0.027966557070612907,-0.4318351447582245,-0.12197592854499817,-0.25222262740135193,-1.8190938234329224,-0.18955054879188538,0.22407294809818268,0.2245783805847168,0.42689090967178345,-0.05239430442452431,0.24722188711166382,0.3876514732837677,0.33613109588623047,0.8810067176818848,2.871213912963867,0.4562954604625702,-0.3796931505203247,0.014017893932759762,-1.1130703687667847,-1.7405699491500854,-0.11390794813632965,0.05691307783126831,-0.04340820014476776,0.2587808668613434,0.5650051236152649,0.017073923721909523,0.004737697541713715,-0.02071594074368477,-0.003121512709185481,0.5631835460662842,0.0014213093090802431,0.07302292436361313,0.056234560906887054,0.0019665530417114496,0.6522629857063293,0.051906876266002655,0.10365481674671173,0.11723653972148895,-0.007588970474898815,-2.038994789123535,0.09109644591808319,0.45410922169685364,0.24213263392448425,0.4392126202583313,1.2641241550445557,0.3162328004837036,-0.3132067024707794,-0.33348193764686584,-0.8087262511253357,-1.9147045612335205,-0.43396201729774475,-0.16722139716148376,-0.020876683294773102,-0.15629363059997559,0.12005721777677536,-0.05016642063856125,0.019577082246541977,-0.040977101773023605,-0.00803097989410162,-0.4867627024650574,0.005873125046491623,-0.18897178769111633,0.05353960767388344,-0.1804155558347702,-0.20617400109767914,-0.05669153854250908,-0.11562559753656387,-0.3811301589012146,-0.05033751577138901,-1.3114917278289795,-0.43468767404556274,-0.6116786599159241,-0.005641843192279339,-1.1747758388519287,-5.553859710693359,-0.23350359499454498,-0.08172726631164551,0.32694387435913086,-0.12359825521707535,-0.517090916633606,0.2854818105697632,-0.05635254830121994,0.5071350336074829,-0.5044324994087219,-0.4831032454967499,0.47309425473213196,-0.769467294216156,0.1590365767478943,-1.791542410850525,-1.718116283416748,-0.020840197801589966,0.32252243161201477,0.07989023625850677,-0.021548442542552948,0.17811036109924316,0.09675673395395279
6,0.06,0.0,1.0,0.7,0.0,0,0.0,0.0,0.0,-0.023825187923602692,0.005657244660270437,-0.0063015976920723915,-0.5249725580215454,0.1806509792804718,-0.13956749439239502,-0.022978907451033592,-0.025368139147758484,-0.8028517365455627,0.6683557033538818,-0.0017355084419250488,-0.002613373100757599,-0.0063015976920723915,0.08899594843387604,0.10409101098775864,0.0,0.0,0.0,2,-0.47280821204185486,0.2984786033630371,-0.1986277997493744,0.18556611239910126,0.25815755128860474,0.006797172129154205,-0.012350904755294323,-0.45491665601730347,4.767240047454834,0.05203915387392044,0.030343351885676384,-0.2619963586330414,-0.3877708613872528,-0.36794933676719666,-0.3008970022201538,-0.4013758599758148,0.3616986572742462,-0.9275037050247192,6.284701347351074,0.369587242603302,0.8225650191307068,-0.16074597835540771,2.0798096656799316,2.064720869064331,0.036769524216651917,-0.18235376477241516,0.0591883547604084,-0.9533621072769165,-1.4471287727355957,-0.05470613017678261,-0.1450556069612503,0.0010498299961909652,0.0070548029616475105,-1.4090670347213745,-0.04351668432354927,-0.39269202947616577,0.04972434043884277,-0.7208751440048218,-5.607930660247803,-0.11780761182308197,-0.22056785225868225,-0.002695538569241762,-0.16746343672275543,0.21274682879447937,-0.0361703559756279,-0.1559072881937027,0.0034452208783477545,0.06235368177294731,-1.8898632526397705,-0.016772190108895302,-0.39492595195770264,-0.12480934709310532,-0.30463019013404846,-1.0624361038208008,-0.17847779393196106,0.16533221304416656,0.2278423011302948,0.21435950696468353,-0.48971229791641235,0.22959966957569122,0.4064828157424927,0.3453551232814789,0.9604899287223816,2.49865984916687,0.4619448482990265,-0.35409390926361084,0.003109344746917486,-0.9213730692863464,-0.9408805966377258,-0.10622818022966385,0.04060317948460579,-0.04041946306824684,0.3067890405654907,0.44581031799316406,0.012180954217910767,0.07335972040891647,-0.020649921149015427,-0.046832822263240814,-0.7168046236038208,0.022007916122674942,0.12026918679475784,0.05640581250190735,0.06237279251217842,1.058251142501831,0.06608075648546219,0.07342487573623657,0.11719135195016861,-0.011499776504933834,-0.9137632846832275,0.08202746510505676,0.4350045621395111,0.2470107227563858,0.4931392967700958,0.5460090637207031,0.3105013966560364,-0.33689773082733154,-0.3419058322906494,-0.8433734774589539,-1.7245888710021973,-0.4410693347454071,-0.21307751536369324,-0.02208101935684681,-0.1631065309047699,-0.3141757845878601,-0.06392325460910797,0.0867822915315628,-0.04090240225195885,0.001964976079761982,-0.4266315996646881,0.02603468857705593,-0.1239355057477951,0.051772285252809525,-0.15001313388347626,-0.04443154111504555,-0.03718065470457077,-0.13448971509933472,-0.38190481066703796,-0.09039796888828278,-1.4215750694274902,-0.44034692645072937,-0.4502665400505066,-0.017564192414283752,-1.2016135454177856,-3.0342953205108643,-0.18507996201515198,-0.018070198595523834,0.32594141364097595,-0.09240344166755676,-0.07807456701993942,0.3045789301395416,-0.07738753408193588,0.5022367238998413,-0.47458815574645996,-0.8352406024932861,0.4667837619781494,-0.612398087978363,0.1430702805519104,-1.1935847997665405,-0.16489604115486145,0.026280567049980164,0.19325882196426392,0.07920891046524048,-0.2324599325656891,-0.9007344841957092,0.05797765031456947
